playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8480075,2023,Cameron Crotty,ARI,D,other,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480075,2023,Cameron Crotty,ARI,D,all,1,603.0,16.0,-0.25,0.56,0.34,0.4,0.43,0.33,0.46,6.0,1.34,0.02,0.06,0.37,0.05,0.9,0.6,0.02,0.02,0.02,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,3.71,2.0,1.83,0.0,0.01,0.08,0.0,0.03,0.03,0.03,16.0,1.0,1.0,1.0,13.0,2.0,3.0,2.0,9.0,0.0,0.0,2997.0,0.0,0.0,0.0,2.0,3.72,0.49,0.49,0.46,0.45,3.0,2.0,3.0,8.0,0.0,1.0,0.0,4.0,0.0,1.0,0.14,0.0,0.35,0.0,0.0,0.0,7.38,5.0,4.58,0.05,0.08,0.08,0.47,0.43,0.43,7.23,0.39,0.37,0.42,0.4,7.0,3.0,2.0,12.0,1.0,1.0,0.0,9.0,1.0,0.0,0.21,0.17,0.0,1.0,0.0,0.0,13.09,10.0,10.86,0.08,0.17,0.17,0.29,0.32,0.31,2.52,4.86,49.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
8480075,2023,Cameron Crotty,ARI,D,5on5,1,603.0,16.0,-0.25,0.56,0.46,0.4,0.45,0.33,0.47,6.0,1.34,0.02,0.06,0.37,0.05,0.9,0.6,0.02,0.02,0.02,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,3.71,2.0,1.83,0.0,0.01,0.08,0.0,0.03,0.03,0.03,16.0,1.0,1.0,1.0,13.0,2.0,3.0,2.0,9.0,0.0,0.0,2089.0,0.0,0.0,0.0,2.0,3.72,0.49,0.49,0.46,0.45,3.0,2.0,3.0,8.0,0.0,1.0,0.0,4.0,0.0,1.0,0.14,0.0,0.35,0.0,0.0,0.0,7.38,5.0,4.58,0.05,0.08,0.08,0.47,0.43,0.43,7.23,0.39,0.37,0.42,0.4,7.0,3.0,2.0,12.0,1.0,1.0,0.0,9.0,1.0,0.0,0.21,0.17,0.0,1.0,0.0,0.0,13.09,10.0,10.86,0.08,0.17,0.17,0.29,0.32,0.31,1.67,1.99,36.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0
8480075,2023,Cameron Crotty,ARI,D,4on5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480075,2023,Cameron Crotty,ARI,D,5on4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477940,2023,Nikolaj Ehlers,WPG,L,other,77,2585.0,44.0,50.46,0.51,0.51,0.56,0.29,0.57,0.34,228.0,7.55,3.28,0.57,1.4,0.29,3.56,1.89,3.28,3.28,3.28,2.0,0.0,9.0,2.0,4.0,15.0,6.0,4.0,1.0,0.0,1.0,0.0,1.0,4.0,5.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,2.0,4.0,0.18,0.26,2.84,1.0,0.0,3.0,15.0,11.0,11.0,0.0,0.16,0.39,0.0,3.44,3.44,3.44,44.0,9.0,2.0,4.0,29.0,5.0,6.0,16.0,17.0,0.0,0.0,4598.0,0.0,0.0,0.0,3.0,35.5,11.01,10.67,11.01,10.67,32.0,17.0,20.0,69.0,8.0,3.0,0.0,23.0,11.0,15.0,1.08,1.55,8.38,1.0,0.0,7.0,69.0,49.0,49.0,0.85,0.86,0.86,11.0,11.0,10.74,25.58,10.45,9.45,10.45,9.45,25.0,12.0,17.0,54.0,10.0,5.0,1.0,14.0,6.0,17.0,0.51,0.82,9.13,2.0,0.0,8.0,54.0,37.0,37.0,0.55,2.08,2.08,8.92,8.92,8.55,14.04,13.54,62.0,154.0,0.0,0.06,0.0,2.0,0.0,2.0
8477940,2023,Nikolaj Ehlers,WPG,L,all,77,73822.0,1473.0,73.33,0.58,0.48,0.59,0.48,0.59,0.48,453.0,233.74,16.87,14.34,57.68,7.6,128.85,95.66,16.31,17.07,16.51,22.0,11.0,220.0,101.0,145.0,466.0,56.0,23.0,16.0,1.0,45.0,2.0,111.0,124.0,197.0,298.0,12.0,29.0,4.0,30.0,33.0,41.0,268.0,39.0,14.0,6.55,5.01,5.3,15.0,3.0,5.0,469.13,321.0,323.44,19.0,3.1,3.74,2.03,17.93,18.12,17.69,1473.0,306.0,122.0,219.0,826.0,236.0,196.0,237.0,804.0,4.0,11.0,205135.0,29.0,45.0,21.0,35.0,772.35,72.73,69.7,73.02,69.97,745.0,330.0,404.0,1479.0,74.0,82.0,11.0,812.0,183.0,80.0,22.31,23.1,27.32,35.0,18.0,21.0,1485.97,1075.0,1081.44,12.04,15.71,15.91,68.86,69.15,67.35,544.7,52.46,49.19,52.69,49.4,517.0,234.0,264.0,1015.0,40.0,65.0,4.0,577.0,110.0,64.0,16.09,14.23,22.13,15.0,12.0,13.0,1013.05,751.0,751.05,7.32,13.9,13.9,45.88,45.93,44.87,160.22,176.26,3188.0,3520.0,0.0,0.0,0.0,0.0,0.0,0.0
8477940,2023,Nikolaj Ehlers,WPG,L,5on5,77,61365.0,1268.0,73.33,0.56,0.5,0.55,0.5,0.55,0.51,415.0,188.23,11.86,11.15,47.04,6.0,102.04,78.9,11.41,12.06,11.6,16.0,9.0,180.0,77.0,111.0,368.0,43.0,18.0,13.0,1.0,38.0,1.0,87.0,100.0,162.0,239.0,12.0,29.0,4.0,28.0,31.0,37.0,217.0,30.0,10.0,5.39,4.0,2.47,13.0,3.0,2.0,371.13,257.0,259.44,19.0,2.29,3.13,1.88,12.27,12.44,12.14,1268.0,225.0,115.0,197.0,731.0,200.0,178.0,193.0,697.0,4.0,8.0,166180.0,29.0,45.0,21.0,30.0,596.99,50.03,48.06,50.31,48.33,581.0,250.0,303.0,1134.0,58.0,62.0,11.0,638.0,137.0,56.0,17.8,17.29,14.94,31.0,16.0,11.0,1140.97,831.0,837.44,8.05,12.43,12.63,45.45,45.74,44.74,490.45,39.44,37.26,39.68,37.46,465.0,212.0,242.0,919.0,29.0,59.0,3.0,534.0,100.0,43.0,14.68,12.84,11.93,13.0,11.0,5.0,917.05,677.0,677.05,6.45,11.58,11.58,34.32,34.36,33.69,112.61,110.77,2677.0,2645.0,1.32,0.83,40.0,22.0,32.0,17.0
8477940,2023,Nikolaj Ehlers,WPG,L,4on5,77,32.0,4.0,4.58,0.0,0.01,0.0,0.06,0.0,0.09,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.04,0.04,0.04,0.04,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01,0.0,0.0,0.06,0.06,0.06,0.02,2.71,2.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
8477940,2023,Nikolaj Ehlers,WPG,L,5on4,77,9840.0,157.0,66.95,0.86,0.9,0.88,0.89,0.85,0.87,342.0,34.38,1.49,2.44,8.46,1.2,21.48,12.93,1.39,1.49,1.39,4.0,2.0,27.0,21.0,27.0,75.0,6.0,0.0,1.0,0.0,6.0,1.0,22.0,18.0,27.0,48.0,0.0,0.0,0.0,1.0,0.0,3.0,42.0,6.0,0.0,0.84,0.66,0.0,0.0,0.0,0.0,75.0,48.0,48.0,0.0,0.61,0.03,0.15,1.95,1.95,1.83,157.0,72.0,5.0,16.0,64.0,31.0,12.0,28.0,86.0,0.0,0.0,12533.0,0.0,0.0,0.0,0.0,130.56,11.02,10.31,11.02,10.31,122.0,60.0,77.0,259.0,7.0,16.0,0.0,141.0,32.0,9.0,3.15,3.88,4.0,2.0,2.0,3.0,259.0,182.0,182.0,2.99,2.24,2.24,11.78,11.78,11.25,23.95,1.72,1.71,1.72,1.71,22.0,9.0,5.0,36.0,0.0,0.0,0.0,26.0,3.0,2.0,0.74,0.42,0.56,0.0,0.0,0.0,36.0,31.0,31.0,0.25,0.0,0.0,1.97,1.97,1.96,21.34,2.44,316.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0
8477070,2023,Liam O'Brien,ARI,C,other,70,397.0,8.0,3.21,0.74,0.41,0.21,0.34,0.3,0.37,121.0,1.65,1.51,0.04,0.04,0.06,0.58,0.76,1.51,1.51,1.51,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.51,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.01,0.0,0.0,1.52,1.52,1.52,8.0,1.0,0.0,0.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,2474.0,0.0,0.0,0.0,2.0,1.65,1.51,1.51,1.51,1.51,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.51,0.0,0.0,0.0,3.0,3.0,3.0,0.01,0.0,0.0,1.52,1.52,1.52,4.77,0.54,0.54,0.54,0.54,5.0,2.0,4.0,11.0,2.0,1.0,1.0,5.0,1.0,1.0,0.2,0.13,0.21,1.0,1.0,0.0,11.0,7.0,7.0,0.13,0.13,0.13,0.54,0.54,0.54,5.34,7.63,37.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0
8477070,2023,Liam O'Brien,ARI,C,all,70,40863.0,999.0,5.88,0.47,0.48,0.43,0.48,0.43,0.48,766.0,67.32,7.72,4.46,16.08,2.27,35.68,26.79,7.46,7.81,7.54,7.0,2.0,65.0,28.0,30.0,123.0,13.0,4.0,6.0,1.0,12.0,0.0,38.0,33.0,61.0,89.0,30.0,93.0,6.0,217.0,9.0,14.0,62.0,23.0,8.0,1.78,2.7,3.23,1.0,1.0,2.0,125.15,93.0,93.92,8.0,0.94,1.21,1.81,6.84,6.88,6.75,999.0,107.0,116.0,165.0,611.0,137.0,168.0,146.0,548.0,6.0,21.0,213453.0,93.0,71.0,19.0,31.0,276.52,25.84,24.91,26.01,25.07,263.0,119.0,165.0,547.0,26.0,32.0,5.0,279.0,75.0,28.0,7.52,9.35,8.97,10.0,9.0,7.0,551.94,382.0,384.93,3.84,6.05,6.05,23.63,23.77,23.47,368.12,29.49,28.55,29.6,28.7,348.0,166.0,217.0,731.0,29.0,38.0,5.0,400.0,90.0,24.0,10.81,11.27,7.42,10.0,12.0,7.0,734.81,514.0,517.63,5.02,6.5,6.66,27.85,27.94,27.56,190.01,207.03,3412.0,3631.0,0.0,0.0,0.0,0.0,0.0,0.0
8477070,2023,Liam O'Brien,ARI,C,5on5,70,39550.0,949.0,5.88,0.47,0.49,0.43,0.5,0.43,0.49,724.0,65.37,6.2,4.35,15.9,2.16,34.69,25.71,5.94,6.28,6.02,7.0,2.0,64.0,25.0,30.0,119.0,13.0,4.0,6.0,1.0,12.0,0.0,37.0,30.0,60.0,85.0,30.0,93.0,6.0,216.0,9.0,13.0,61.0,23.0,5.0,1.77,2.7,1.72,1.0,1.0,2.0,121.15,89.0,89.92,7.0,0.91,1.21,1.8,5.3,5.33,5.21,949.0,99.0,112.0,162.0,576.0,132.0,157.0,131.0,529.0,6.0,19.0,165465.0,93.0,71.0,19.0,29.0,270.04,23.99,23.07,24.16,23.23,258.0,114.0,164.0,536.0,26.0,31.0,5.0,273.0,74.0,25.0,7.33,9.2,7.47,10.0,9.0,7.0,540.94,372.0,374.93,3.73,6.04,6.04,21.67,21.81,21.53,351.18,26.74,25.82,26.86,25.96,328.0,161.0,208.0,697.0,24.0,37.0,4.0,383.0,86.0,20.0,10.25,10.82,5.67,9.0,10.0,5.0,700.81,489.0,492.63,4.6,6.37,6.53,24.81,24.91,24.53,115.36,121.65,2632.0,2662.0,1.44,0.58,29.0,18.0,21.0,15.0
8477070,2023,Liam O'Brien,ARI,C,4on5,70,860.0,30.0,-1.79,0.04,0.09,0.13,0.1,0.15,0.1,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,3.0,2.0,24.0,4.0,7.0,7.0,12.0,0.0,0.0,6188.0,0.0,0.0,0.0,0.0,2.16,0.1,0.1,0.1,0.1,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.02,0.0,0.0,0.12,0.12,0.12,11.4,2.1,2.1,2.1,2.1,14.0,3.0,4.0,21.0,3.0,0.0,0.0,12.0,2.0,3.0,0.35,0.22,1.54,0.0,1.0,2.0,21.0,17.0,17.0,0.28,0.0,0.0,2.38,2.38,2.38,1.41,14.14,25.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0
8477070,2023,Liam O'Brien,ARI,C,5on4,70,56.0,12.0,1.81,1.0,0.95,0.67,0.85,1.0,0.82,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,1.0,1.0,4.0,1.0,2.0,6.0,3.0,0.0,0.0,3707.0,0.0,0.0,0.0,0.0,1.55,0.08,0.07,0.08,0.07,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.03,0.0,0.0,0.11,0.11,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.35,0.57,94.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
8480950,2023,Ilya Lyubushkin,TOR,D,other,70,2881.0,56.0,5.08,0.37,0.45,0.28,0.51,0.31,0.48,179.0,1.38,0.24,0.11,0.32,0.07,0.87,0.39,0.23,0.24,0.23,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.03,0.0,0.21,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.03,0.46,0.21,0.06,0.06,0.06,56.0,5.0,20.0,8.0,23.0,4.0,17.0,12.0,23.0,0.0,0.0,7697.0,0.0,2.0,1.0,10.0,22.73,6.02,5.5,6.02,5.5,21.0,10.0,6.0,37.0,5.0,3.0,1.0,19.0,2.0,10.0,0.77,0.17,5.08,1.0,0.0,4.0,37.0,31.0,31.0,0.38,1.14,1.14,5.26,5.26,4.79,52.18,10.07,7.26,10.07,7.26,46.0,22.0,28.0,96.0,8.0,9.0,1.0,32.0,20.0,16.0,1.24,2.52,6.31,0.0,4.0,4.0,96.0,68.0,68.0,1.21,2.53,2.53,8.75,8.75,6.64,18.0,21.61,195.0,191.0,0.11,0.02,3.0,1.0,3.0,1.0
8480950,2023,Ilya Lyubushkin,TOR,D,all,70,71705.0,1604.0,4.1,0.36,0.51,0.37,0.5,0.38,0.5,312.0,50.84,2.68,2.66,14.09,1.92,27.43,22.22,2.59,2.64,2.55,4.0,4.0,46.0,25.0,31.0,102.0,8.0,0.0,3.0,0.0,8.0,0.0,23.0,37.0,46.0,71.0,21.0,45.0,0.0,164.0,22.0,38.0,64.0,5.0,2.0,1.41,0.67,0.61,0.0,0.0,0.0,101.06,71.0,69.89,32.0,0.56,0.7,0.78,2.45,2.44,2.41,1604.0,132.0,270.0,260.0,942.0,163.0,248.0,193.0,1000.0,0.0,0.0,182747.0,45.0,23.0,10.0,164.0,493.39,44.77,42.72,44.33,42.31,496.0,178.0,212.0,886.0,39.0,44.0,7.0,518.0,111.0,45.0,14.54,14.64,15.59,9.0,18.0,12.0,874.63,674.0,664.55,6.57,9.97,10.33,41.01,40.57,39.53,796.7,78.92,73.09,79.52,73.69,757.0,332.0,413.0,1502.0,80.0,90.0,11.0,784.0,215.0,90.0,21.39,26.79,30.73,23.0,31.0,26.0,1516.59,1089.0,1098.75,13.31,17.46,17.46,74.77,75.44,71.51,165.02,160.84,3028.0,2982.0,0.0,0.0,0.0,0.0,0.0,0.0
8480950,2023,Ilya Lyubushkin,TOR,D,5on5,70,58160.0,1292.0,4.1,0.45,0.5,0.45,0.5,0.46,0.5,328.0,46.68,2.38,2.37,12.85,1.72,25.4,20.29,2.3,2.34,2.27,4.0,4.0,40.0,25.0,29.0,94.0,8.0,0.0,2.0,0.0,8.0,0.0,21.0,34.0,40.0,65.0,19.0,41.0,0.0,146.0,19.0,34.0,59.0,5.0,1.0,1.31,0.67,0.4,0.0,0.0,0.0,93.06,65.0,63.89,28.0,0.48,0.24,0.57,2.28,2.27,2.24,1292.0,123.0,129.0,231.0,809.0,148.0,185.0,141.0,818.0,0.0,0.0,139434.0,41.0,15.0,6.0,103.0,450.5,37.29,35.76,36.85,35.35,453.0,164.0,201.0,818.0,33.0,41.0,6.0,479.0,105.0,33.0,13.44,14.04,9.81,8.0,18.0,7.0,806.63,617.0,607.55,5.95,8.83,9.19,34.05,33.6,33.04,528.45,44.67,43.13,45.27,43.72,503.0,221.0,276.0,1000.0,45.0,55.0,7.0,545.0,130.0,49.0,14.98,16.47,13.23,17.0,17.0,11.0,1014.59,724.0,733.75,7.2,10.09,10.09,41.78,42.45,41.74,101.41,99.93,2171.0,2200.0,6.11,0.64,131.0,11.0,101.0,8.0
